name,createdAt,primaryLanguage,stargazers,pullRequests,releases,updatedAt,total_issues,closed_issues,issue_closure_ratio,age,last_update
coder2gwy,2020-12-30T14:40:50Z,Unknown,26185,2,0,2024-08-22T15:50:22Z,149,28,0.18791946308724833,4,0
tuning_playbook,2023-01-18T23:32:32Z,Unknown,26177,14,0,2024-08-22T20:17:29Z,40,34,0.85,1,0
miaosha,2018-09-14T04:36:24Z,Java,26154,20,0,2024-08-22T19:47:40Z,79,78,0.9873417721518988,6,0
stb,2014-05-25T16:51:23Z,C,26138,283,0,2024-08-22T23:39:53Z,816,675,0.8272058823529411,10,0
vagrant,2010-01-21T08:34:27Z,Ruby,26127,2694,122,2024-08-22T21:07:44Z,9497,8834,0.9301884805728124,14,0
glances,2011-12-04T08:49:15Z,Python,26111,683,43,2024-08-22T23:51:11Z,1883,1700,0.9028146574614976,13,0
mindsdb,2018-08-02T17:56:45Z,Python,26053,4296,240,2024-08-22T22:53:58Z,3878,3767,0.9713769984528108,6,0
UTM,2019-04-12T16:09:24Z,Swift,26053,230,112,2024-08-22T17:38:09Z,2948,2187,0.7418588873812755,5,0
nprogress,2013-08-20T13:58:02Z,JavaScript,26036,34,7,2024-08-23T00:02:14Z,155,52,0.33548387096774196,11,0
fastai,2017-09-09T17:43:36Z,Jupyter Notebook,26030,1680,53,2024-08-22T19:40:38Z,1794,1592,0.887402452619844,7,0
the_silver_searcher,2011-11-19T19:50:47Z,C,26016,399,0,2024-08-22T20:50:14Z,840,412,0.49047619047619045,13,0
xgboost,2014-02-06T17:28:03Z,C++,26013,4375,59,2024-08-22T22:34:08Z,5256,4876,0.9277016742770168,10,0
Web,2017-01-03T11:44:33Z,Unknown,25995,0,0,2024-08-22T03:27:55Z,204,151,0.7401960784313726,7,0
Tvlist-awesome-m3u-m3u8,2017-02-18T03:59:25Z,Unknown,25993,1,0,2024-08-22T20:11:17Z,67,47,0.7014925373134329,7,0
mongo,2009-01-15T16:15:18Z,C++,25978,125,0,2024-08-23T00:33:39Z,0,0,0.0,15,0
tinygrad,2020-10-18T16:23:12Z,Python,25879,3936,8,2024-08-23T00:29:53Z,700,601,0.8585714285714285,4,0
mantine,2021-01-07T14:02:19Z,TypeScript,25866,1245,232,2024-08-22T21:54:09Z,2596,2577,0.9926810477657936,3,0
select2,2012-03-04T18:43:12Z,JavaScript,25862,708,29,2024-08-22T11:14:00Z,4807,4705,0.9787809444560016,12,0
turborepo,2021-10-05T17:37:11Z,Rust,25834,5167,390,2024-08-22T23:58:13Z,1708,1568,0.9180327868852459,3,0
redash,2013-10-28T13:19:39Z,Python,25827,3170,98,2024-08-22T16:33:45Z,2486,1922,0.7731295253419147,11,0
fetch,2014-10-13T00:26:19Z,JavaScript,25806,197,56,2024-08-22T15:59:39Z,651,646,0.9923195084485407,10,0
fastText,2016-07-16T13:38:42Z,HTML,25802,12,4,2024-08-22T08:17:33Z,1078,611,0.5667903525046383,8,0
cmder,2013-07-09T07:44:22Z,C++,25781,427,34,2024-08-22T22:12:46Z,2268,2220,0.9788359788359788,11,0
paper-reading,2021-10-22T06:34:51Z,Unknown,25774,13,0,2024-08-22T23:59:17Z,0,0,0.0,3,0
hacker-laws,2018-01-25T03:46:34Z,Shell,25721,174,1,2024-08-22T21:25:20Z,204,70,0.3431372549019608,6,0
Depix,2020-12-06T12:39:08Z,Python,25706,14,0,2024-08-22T21:17:49Z,0,0,0.0,4,0
fastjson,2011-11-03T06:58:52Z,Java,25697,418,84,2024-08-22T12:27:29Z,3620,1691,0.4671270718232044,13,0
python-telegram-bot,2015-07-07T15:30:39Z,Python,25692,1426,115,2024-08-23T00:21:04Z,2150,2135,0.9930232558139535,9,0
request,2011-01-23T01:25:14Z,JavaScript,25681,650,0,2024-08-22T16:44:34Z,2274,2173,0.955584872471416,13,0
llama3,2024-03-15T17:57:00Z,Python,25675,24,0,2024-08-22T23:46:57Z,229,96,0.4192139737991266,0,0
quasar,2015-10-05T15:45:36Z,JavaScript,25659,3591,921,2024-08-22T22:35:26Z,7754,7262,0.9365488779984524,9,0
darknet,2014-04-11T07:59:16Z,C,25640,10,0,2024-08-22T23:26:40Z,2367,559,0.23616392057456695,10,0
Modernizr,2009-09-25T20:13:23Z,JavaScript,25630,806,27,2024-08-22T13:30:55Z,1490,1321,0.8865771812080537,15,0
awesome-electron,2015-04-23T11:48:53Z,Unknown,25625,268,0,2024-08-22T11:27:01Z,43,42,0.9767441860465116,9,0
lossless-cut,2016-10-30T10:49:56Z,TypeScript,25609,177,97,2024-08-23T00:04:57Z,1416,1242,0.8771186440677966,8,0
lottie-ios,2016-10-06T22:38:38Z,Swift,25597,707,68,2024-08-22T16:36:23Z,1409,1389,0.985805535841022,8,0
fonts,2012-12-19T13:31:50Z,Shell,25593,75,1,2024-08-22T22:12:54Z,252,96,0.38095238095238093,12,0
DeepFaceLive,2020-12-15T12:19:22Z,Python,25579,13,35,2024-08-22T23:34:55Z,144,143,0.9930555555555556,4,0
butterknife,2013-03-05T08:18:59Z,Java,25561,346,0,2024-08-22T16:23:47Z,1193,1090,0.9136630343671417,11,0
full-stack-fastapi-template,2019-02-23T15:08:34Z,TypeScript,25547,307,8,2024-08-22T23:52:45Z,411,248,0.6034063260340633,5,0
emscripten,2011-02-12T05:23:30Z,C++,25544,10787,0,2024-08-22T23:18:51Z,9194,7430,0.8081357407004568,13,0
awesome-cto,2016-12-16T19:22:18Z,Unknown,25534,12,0,2024-08-23T00:21:05Z,10,8,0.8,8,0
spleeter,2019-09-26T15:40:46Z,Python,25526,49,2,2024-08-23T00:14:00Z,770,562,0.7298701298701299,5,0
headlessui,2020-09-16T09:53:09Z,TypeScript,25493,569,109,2024-08-22T20:01:12Z,1249,1205,0.9647718174539631,4,0
restic,2014-04-27T14:07:58Z,Go,25490,2004,44,2024-08-23T00:08:48Z,2615,2260,0.864244741873805,10,0
tdesktop,2014-05-02T12:36:31Z,C++,25488,1555,727,2024-08-22T21:13:50Z,14121,13315,0.9429218893846045,10,0
fish-shell,2012-05-10T03:00:55Z,Rust,25451,1865,44,2024-08-23T00:20:09Z,7136,6713,0.9407230941704036,12,0
Rectangle,2019-06-21T21:34:53Z,Swift,25446,237,85,2024-08-22T17:38:08Z,621,540,0.8695652173913043,5,0
YouCompleteMe,2012-04-16T03:12:14Z,Python,25397,785,0,2024-08-22T17:03:30Z,3239,3220,0.9941339919728311,12,0
ItChat,2016-01-19T07:49:48Z,Python,25392,29,13,2024-08-22T19:42:13Z,895,622,0.6949720670391062,8,0
cascadia-code,2019-07-10T22:50:20Z,Python,25377,82,18,2024-08-22T15:15:31Z,612,489,0.7990196078431373,5,0
filebrowser,2015-09-11T21:21:58Z,Go,25363,497,58,2024-08-23T00:27:08Z,2298,2235,0.9725848563968669,9,0
langflow,2023-02-08T22:28:03Z,JavaScript,25334,1757,239,2024-08-23T00:14:36Z,1207,1101,0.9121789560894781,1,0
awesome-deep-learning-papers,2016-06-03T06:48:30Z,TeX,25327,39,0,2024-08-22T10:55:08Z,26,11,0.4230769230769231,8,0
modern-js-cheatsheet,2017-09-18T14:56:00Z,Unknown,25292,84,0,2024-08-22T18:48:00Z,51,42,0.8235294117647058,7,0
Signal-Android,2011-12-15T20:01:12Z,Java,25289,238,22,2024-08-22T22:43:36Z,10774,10395,0.9648227213662521,13,0
taichi,2016-11-24T10:00:05Z,C++,25287,5149,116,2024-08-22T23:55:40Z,2648,1865,0.7043051359516617,8,0
toBeTopJavaer,2018-10-25T09:54:54Z,Java,25269,52,0,2024-08-22T10:08:08Z,127,70,0.5511811023622047,6,0
vllm,2023-02-09T11:23:20Z,Python,25264,2353,33,2024-08-22T23:53:20Z,4082,2668,0.6536011758941696,1,0
Free-Certifications,2020-07-31T10:26:19Z,Unknown,25262,106,0,2024-08-22T20:08:47Z,87,40,0.45977011494252873,4,0
MiniGPT-4,2023-04-15T22:17:09Z,Python,25262,19,0,2024-08-22T13:44:30Z,456,121,0.26535087719298245,1,0
openssl,2013-01-15T22:34:48Z,C,25247,135,31,2024-08-22T21:18:43Z,9832,8040,0.8177379983726607,11,0
Pake,2022-10-14T09:32:57Z,Rust,25244,90,28,2024-08-23T00:29:07Z,286,263,0.9195804195804196,2,0
discord.js,2015-08-10T13:36:26Z,TypeScript,25192,4469,233,2024-08-22T22:16:14Z,3981,3903,0.9804069329314242,9,0
ngx-admin,2016-05-25T10:09:03Z,TypeScript,25179,343,19,2024-08-22T18:43:18Z,1751,1332,0.7607081667618504,8,0
fe-interview,2019-04-17T03:05:58Z,JavaScript,25173,8,2,2024-08-22T20:49:17Z,5849,26,0.0044452043084287915,5,0
incubator-seata,2018-12-28T08:37:22Z,Java,25170,2185,40,2024-08-22T18:21:30Z,3801,3043,0.8005787950539331,6,0
so-vits-svc,2023-03-10T09:31:09Z,Python,25155,153,0,2024-08-22T18:38:56Z,130,109,0.8384615384615385,1,0
rollup,2015-05-14T22:26:28Z,JavaScript,25155,1959,477,2024-08-22T23:50:03Z,3291,2757,0.837739288969918,9,0
handson-ml,2016-02-16T19:48:39Z,Jupyter Notebook,25151,56,0,2024-08-22T15:13:37Z,562,436,0.7758007117437722,8,0
Hello-Python,2022-08-03T17:14:53Z,Python,25142,0,0,2024-08-23T00:27:30Z,36,25,0.6944444444444444,2,0
srs,2015-04-29T06:59:32Z,C++,25128,449,65,2024-08-22T21:28:16Z,1396,1237,0.8861031518624641,9,0
iris,2016-01-30T04:36:48Z,Go,25105,391,22,2024-08-22T17:25:52Z,990,879,0.8878787878787879,8,0
dragonfly,2021-12-11T10:00:42Z,C++,25070,2110,68,2024-08-22T22:34:22Z,1087,953,0.8767249310027599,3,0
SDWebImage,2009-09-21T17:39:19Z,Objective-C,25027,934,150,2024-08-22T21:11:39Z,2320,2237,0.9642241379310345,15,0
30-Days-Of-React,2020-09-29T13:38:54Z,JavaScript,25010,10,0,2024-08-23T00:02:26Z,71,17,0.23943661971830985,4,0
Avalonia,2013-12-05T20:13:21Z,C#,24993,4849,87,2024-08-22T23:40:48Z,6954,5592,0.8041415012942191,11,0
LLMs-from-scratch,2023-07-23T18:15:57Z,Jupyter Notebook,24983,187,0,2024-08-23T00:29:11Z,77,77,1.0,1,0
DeepSpeech,2016-06-02T15:04:53Z,C++,24962,1338,105,2024-08-22T22:12:27Z,2110,1987,0.9417061611374408,8,0
proxyee-down,2017-10-25T10:07:27Z,Java,24943,16,49,2024-08-20T17:49:42Z,0,0,0.0,7,2
firecracker,2017-10-19T06:18:47Z,Rust,24942,2688,71,2024-08-23T00:35:08Z,1400,1326,0.9471428571428572,7,0
apollo,2017-07-04T19:03:31Z,C++,24916,9726,12,2024-08-22T18:35:50Z,4419,3617,0.8185109753337859,7,0
jumpserver,2014-07-04T03:54:59Z,Python,24914,6553,228,2024-08-22T15:48:30Z,6546,6525,0.9967919340054996,10,0
faas,2016-12-22T12:51:39Z,Go,24909,679,11,2024-08-22T23:52:49Z,847,816,0.9634002361275088,8,0
react-native-elements,2016-09-08T14:21:41Z,MDX,24901,1209,85,2024-08-22T19:02:10Z,2109,2003,0.9497392128971076,8,0
ChatDev,2023-08-28T02:18:13Z,Shell,24890,100,7,2024-08-22T16:57:18Z,251,229,0.9123505976095617,1,0
go-patterns,2015-12-14T22:05:06Z,Go,24854,10,0,2024-08-22T23:27:25Z,30,13,0.43333333333333335,9,0
SmartRefreshLayout,2017-06-02T09:52:50Z,Java,24851,12,12,2024-08-22T22:07:05Z,1543,1211,0.7848347375243033,7,0
nsq,2012-05-12T14:37:08Z,Go,24812,673,31,2024-08-22T16:27:55Z,653,597,0.9142419601837672,12,0
nylas-mail,2014-10-16T18:29:12Z,JavaScript,24805,139,53,2024-08-22T23:04:16Z,3422,2444,0.7142022209234365,10,0
textual,2021-04-08T15:24:47Z,Python,24799,1799,136,2024-08-23T00:26:18Z,1840,1738,0.9445652173913044,3,0
setup-ipsec-vpn,2016-01-07T16:44:12Z,Shell,24795,44,0,2024-08-22T22:55:19Z,1442,1442,1.0,8,0
go,2013-08-14T08:33:55Z,Unknown,24787,48,0,2024-08-22T23:06:32Z,56,47,0.8392857142857143,11,0
eslint,2013-06-29T23:59:48Z,JavaScript,24786,6115,327,2024-08-22T22:44:46Z,10225,10143,0.9919804400977995,11,0
pipenv,2017-01-20T00:44:02Z,Python,24780,1528,102,2024-08-22T10:42:35Z,4219,3957,0.9378999762977008,7,0
diffusers,2022-05-30T16:04:02Z,Python,24778,3675,74,2024-08-23T00:38:09Z,3943,3482,0.8830839462338321,2,-1
feather,2014-05-28T19:49:55Z,JavaScript,24759,113,53,2024-08-22T23:36:24Z,634,247,0.38958990536277605,10,0
awesome-vscode,2016-02-07T23:02:45Z,JavaScript,24737,243,0,2024-08-22T20:28:08Z,49,26,0.5306122448979592,8,0
table,2016-10-20T17:25:08Z,TypeScript,24728,915,262,2024-08-22T23:48:03Z,2413,2257,0.9353501864898467,8,0
localForage,2013-10-31T00:10:06Z,JavaScript,24674,269,26,2024-08-22T21:20:15Z,716,505,0.7053072625698324,11,0
awesome-swift,2014-07-10T14:04:09Z,Ruby,24669,1436,0,2024-08-22T23:53:13Z,132,131,0.9924242424242424,10,0
EventBus,2012-07-16T16:55:40Z,Java,24660,31,7,2024-08-22T10:09:20Z,581,483,0.8313253012048193,12,0
openzeppelin-contracts,2016-08-01T20:54:54Z,JavaScript,24657,2156,88,2024-08-22T22:52:07Z,1896,1699,0.8960970464135021,8,0
react-admin,2016-07-13T07:58:54Z,TypeScript,24650,4752,357,2024-08-22T17:09:51Z,4505,4435,0.9844617092119867,8,0
vscodium,2018-08-13T14:26:58Z,Shell,24643,434,191,2024-08-22T23:56:54Z,1255,1152,0.9179282868525896,6,0
micro,2016-03-11T02:06:28Z,Go,24641,739,36,2024-08-22T22:13:30Z,2257,1462,0.6477625166149756,8,0
TrackersListCollection,2019-10-03T15:55:07Z,Unknown,24638,5,0,2024-08-23T00:27:19Z,0,0,0.0,5,0
awesome-actions,2018-10-17T17:53:45Z,Unknown,24637,439,0,2024-08-23T00:21:17Z,41,26,0.6341463414634146,6,0
rust-course,2018-08-07T05:01:21Z,Rust,24629,710,0,2024-08-22T17:02:16Z,190,139,0.7315789473684211,6,0
create-t3-app,2022-05-24T13:31:01Z,TypeScript,24617,1065,133,2024-08-22T15:30:53Z,658,623,0.9468085106382979,2,0
devtools,2014-09-29T03:52:07Z,TypeScript,24603,284,89,2024-08-22T19:01:20Z,1598,1135,0.7102628285356696,10,0
docker_practice,2014-09-05T04:06:39Z,Go,24598,261,15,2024-08-22T19:55:58Z,211,207,0.981042654028436,10,0
idiomatic.js,2011-05-25T17:48:59Z,Unknown,24568,114,0,2024-08-22T22:23:55Z,83,48,0.5783132530120482,13,0
iTerm2-Color-Schemes,2011-04-01T04:01:46Z,Shell,24561,303,0,2024-08-22T21:28:44Z,108,85,0.7870370370370371,13,0
eShopOnContainers,2016-10-05T22:35:23Z,C#,24548,538,11,2024-08-22T16:07:34Z,1254,1208,0.9633173843700159,8,0
awesome-datascience,2014-07-05T07:07:43Z,Unknown,24523,348,9,2024-08-22T16:38:44Z,54,53,0.9814814814814815,10,0
envoy,2016-08-08T15:07:24Z,C++,24510,19784,171,2024-08-23T00:20:24Z,11497,9951,0.865530138296947,8,0
Mask_RCNN,2017-10-19T20:28:34Z,Python,24497,65,3,2024-08-22T21:34:10Z,2752,851,0.3092296511627907,7,0
autocomplete,2020-09-29T02:21:06Z,TypeScript,24492,1515,1000,2024-08-23T00:26:32Z,515,379,0.7359223300970874,4,0
CasaOS,2021-09-26T02:33:09Z,Go,24464,255,92,2024-08-22T22:32:43Z,1294,811,0.6267387944358578,3,0
logrus,2013-10-16T19:08:55Z,Go,24447,404,19,2024-08-22T22:24:14Z,690,687,0.9956521739130435,11,0
locust,2011-02-17T11:08:03Z,Python,24443,874,121,2024-08-22T21:44:26Z,1656,1638,0.9891304347826086,13,0
k6,2016-03-21T15:30:24Z,Go,24407,1724,62,2024-08-23T00:28:18Z,1795,1436,0.8,8,0
flameshot,2017-05-10T19:44:51Z,C++,24392,821,25,2024-08-23T00:07:14Z,2459,1830,0.7442049613664091,7,0
fyne,2018-02-04T22:07:16Z,Go,24348,1712,45,2024-08-22T21:26:02Z,2769,2126,0.7677862044059227,6,0
vnpy,2015-03-02T03:36:58Z,Python,24312,1035,60,2024-08-22T18:22:34Z,2053,2046,0.9965903555772041,9,0
CLIP,2020-12-16T11:24:42Z,Jupyter Notebook,24302,28,0,2024-08-23T00:32:09Z,391,187,0.4782608695652174,4,0
RxSwift,2015-04-07T21:25:17Z,Swift,24297,790,74,2024-08-22T22:14:46Z,1252,1236,0.987220447284345,9,0
Telegram,2013-10-25T14:08:10Z,Java,24293,20,93,2024-08-22T17:49:03Z,0,0,0.0,11,0
celery,2009-04-24T11:31:24Z,Python,24286,2384,50,2024-08-22T19:41:34Z,5065,4416,0.8718657453109575,15,0
core-js,2013-07-17T16:32:27Z,JavaScript,24282,258,243,2024-08-22T22:25:56Z,941,910,0.9670563230605739,11,0
components,2016-01-04T18:50:02Z,TypeScript,24275,12012,496,2024-08-22T18:46:42Z,15135,13199,0.8720845721836802,8,0
wttr.in,2015-12-26T21:03:43Z,Python,24272,271,0,2024-08-22T16:48:00Z,658,361,0.5486322188449848,9,0
Wox,2013-12-19T15:49:32Z,Go,24269,308,39,2024-08-22T20:10:27Z,3550,3387,0.9540845070422536,11,0
pkg,2016-08-08T19:41:59Z,JavaScript,24264,176,41,2024-08-23T00:30:54Z,1428,1428,1.0,8,0
coc.nvim,2018-05-01T22:39:02Z,TypeScript,24263,818,82,2024-08-22T18:46:14Z,3376,3341,0.9896327014218009,6,0
BaseRecyclerViewAdapterHelper,2016-04-10T07:40:11Z,Kotlin,24260,191,209,2024-08-22T09:08:58Z,3578,3186,0.8904415874790386,8,0
stats,2019-05-29T19:24:56Z,Swift,24257,367,258,2024-08-22T23:22:11Z,1651,1636,0.9909145972138098,5,0
awesome-sysadmin,2014-12-23T08:41:22Z,Unknown,24249,317,0,2024-08-23T00:25:10Z,97,86,0.8865979381443299,10,0
medusa,2020-01-18T13:39:04Z,TypeScript,24247,4974,80,2024-08-22T21:30:13Z,1966,1689,0.8591047812817905,4,0
vapor,2016-01-18T22:37:52Z,Swift,24228,1218,561,2024-08-22T20:16:04Z,1653,1567,0.9479733817301875,8,0
data-engineering-zoomcamp,2021-10-21T09:32:50Z,Jupyter Notebook,24227,291,0,2024-08-22T19:26:55Z,124,123,0.9919354838709677,3,0
wiki,2016-08-16T19:35:26Z,Vue,24214,370,118,2024-08-22T21:18:33Z,2478,2419,0.9761904761904762,8,0
AdGuardHome,2016-07-06T10:31:47Z,Go,24188,118,184,2024-08-23T00:32:49Z,5337,4448,0.8334270189244894,8,0
elixir,2011-01-09T08:43:57Z,Elixir,24188,6973,152,2024-08-22T22:26:32Z,5409,5388,0.9961175818080976,13,0
nanoid,2017-08-05T05:24:35Z,JavaScript,24172,187,3,2024-08-22T21:48:56Z,238,232,0.9747899159663865,7,0
Umi-OCR,2022-03-28T04:01:46Z,Python,24146,39,29,2024-08-22T17:41:23Z,524,434,0.8282442748091603,2,0
mdb-ui-kit,2014-08-18T11:54:00Z,SCSS,24143,193,38,2024-08-22T22:26:38Z,1193,1173,0.9832355406538139,10,0
